Username,ID,Post Title,Post Date,Post Link
AnabolicHorse,671127,How to prove this inequality with sum,2020-02-14 12:21:00,https://math.stackexchange.com/questions/3546469/how-to-prove-this-inequality-with-sum
AnabolicHorse,671127,"Why do (1),(2) and (3) hold?",2020-02-09 20:47:00,https://math.stackexchange.com/questions/3540669/why-do-1-2-and-3-hold
AnabolicHorse,671127,showing that this theta series is holomorphic,2020-01-31 18:42:00,https://math.stackexchange.com/questions/3529665/showing-that-this-theta-series-is-holomorphic
AnabolicHorse,671127,property of modular forms,2020-01-24 11:04:00,https://math.stackexchange.com/questions/3520846/property-of-modular-forms
AnabolicHorse,671127,Why does the equation follow?,2020-01-18 20:21:00,https://math.stackexchange.com/questions/3513911/why-does-the-equation-follow
AnabolicHorse,671127,example of chinese remainder theorem,2020-01-13 21:33:00,https://math.stackexchange.com/questions/3507980/example-of-chinese-remainder-theorem
AnabolicHorse,671127,showing an identity about the dirichlet series,2020-01-03 14:54:00,https://math.stackexchange.com/questions/3496114/showing-an-identity-about-the-dirichlet-series
AnabolicHorse,671127,Definition of congruence modulo ideal,2020-01-01 15:16:00,https://math.stackexchange.com/questions/3494096/definition-of-congruence-modulo-ideal
AnabolicHorse,671127,How to split this sum into a double sum.,2019-12-21 18:25:00,https://math.stackexchange.com/questions/3483869/how-to-split-this-sum-into-a-double-sum
AnabolicHorse,671127,How to calculate the double sum,2019-12-19 19:05:00,https://math.stackexchange.com/questions/3482130/how-to-calculate-the-double-sum
AnabolicHorse,671127,theta transformation,2019-12-06 15:25:00,https://math.stackexchange.com/questions/3465705/theta-transformation
AnabolicHorse,671127,Fourier transformation of f(x),2019-11-24 20:49:00,https://math.stackexchange.com/questions/3449534/fourier-transformation-of-fx
AnabolicHorse,671127,meaning of symbols in terms of Siegel theta functions,2019-11-20 14:12:00,https://math.stackexchange.com/questions/3443586/meaning-of-symbols-in-terms-of-siegel-theta-functions
AnabolicHorse,671127,product of an ideal in K with its conjugate ideal,2019-10-22 14:41:00,https://math.stackexchange.com/questions/3404309/product-of-an-ideal-in-k-with-its-conjugate-ideal
AnabolicHorse,671127,"Dual basis of $\lbrace 1,\frac{1+\sqrt{d}}{2}\rbrace$ relative to the trace product on K .",2019-10-20 16:53:00,https://math.stackexchange.com/questions/3401684/dual-basis-of-lbrace-1-frac1-sqrtd2-rbrace-relative-to-the-trace-prod
AnabolicHorse,671127,dual lattice of an ideal in a quadratic number field,2019-10-18 14:31:00,https://math.stackexchange.com/questions/3399013/dual-lattice-of-an-ideal-in-a-quadratic-number-field
AnabolicHorse,671127,Why does this equation hold?,2019-10-15 16:59:00,https://math.stackexchange.com/questions/3395049/why-does-this-equation-hold
AnabolicHorse,671127,Showing that $x=\sum_{k=1}^{\infty}1/n_k$,2019-10-13 09:47:00,https://math.stackexchange.com/questions/3391849/showing-that-x-sum-k-1-infty1-n-k
AnabolicHorse,671127,modular forms on lattices,2019-10-11 16:49:00,https://math.stackexchange.com/questions/3389797/modular-forms-on-lattices
AnabolicHorse,671127,Definition of modular forms,2019-10-09 17:51:00,https://math.stackexchange.com/questions/3387138/definition-of-modular-forms
AnabolicHorse,671127,Use induction to prove $\prod_{i=1}^n(1+a_i)\leq1+2\sum_{i=1}^na_i$,2019-10-07 18:28:00,https://math.stackexchange.com/questions/3384485/use-induction-to-prove-prod-i-1n1a-i-leq12-sum-i-1na-i
AnabolicHorse,671127,Do these implications hold in general?,2019-10-07 08:30:00,https://math.stackexchange.com/questions/3383936/do-these-implications-hold-in-general
AnabolicHorse,671127,calculating the determinant of a matrix A whose entries are $\tau(n)$,2019-09-05 19:14:00,https://math.stackexchange.com/questions/3345580/calculating-the-determinant-of-a-matrix-a-whose-entries-are-taun
AnabolicHorse,671127,Understanding the solution,2019-08-31 17:52:00,https://math.stackexchange.com/questions/3340292/understanding-the-solution
AnabolicHorse,671127,fundamental neighborhood of $i\infty$,2019-08-31 17:14:00,https://math.stackexchange.com/questions/3340262/fundamental-neighborhood-of-i-infty
AnabolicHorse,671127,What does it exactly mean when a function f is meromorphic at infinity?,2019-08-30 19:02:00,https://math.stackexchange.com/questions/3339419/what-does-it-exactly-mean-when-a-function-f-is-meromorphic-at-infinity
AnabolicHorse,671127,Understanding the proof about $\Gamma$ inequivalent cusps,2019-08-23 10:38:00,https://math.stackexchange.com/questions/3331842/understanding-the-proof-about-gamma-inequivalent-cusps
AnabolicHorse,671127,How can I find all coset representatives for $\Gamma_0(2)$ in $SL_2(\mathbb{Z})$?,2019-08-22 16:17:00,https://math.stackexchange.com/questions/3331154/how-can-i-find-all-coset-representatives-for-gamma-02-in-sl-2-mathbbz
AnabolicHorse,671127,Understanding the second part of the proof,2019-08-20 17:54:00,https://math.stackexchange.com/questions/3329172/understanding-the-second-part-of-the-proof
AnabolicHorse,671127,Understanding the proof of (b),2019-08-20 11:12:00,https://math.stackexchange.com/questions/3328806/understanding-the-proof-of-b
AnabolicHorse,671127,"In $SL_2(\mathbb{Z}))$ , why is $\Gamma$ a congruence subgroup of index $3$?",2019-08-16 19:40:00,https://math.stackexchange.com/questions/3325419/in-sl-2-mathbbz-why-is-gamma-a-congruence-subgroup-of-index-3
AnabolicHorse,671127,showing that $R_k f =2if&#39;+ky^{-1}f$ is a modular form of weight $k+2$ .,2019-08-10 10:35:00,https://math.stackexchange.com/questions/3319052/showing-that-r-k-f-2ifky-1f-is-a-modular-form-of-weight-k2
AnabolicHorse,671127,"For the divisor function $\sigma_k(n)=\sum_{d|n}d^k$, is there any definition for $\sigma_k(0)$?",2019-08-09 17:19:00,https://math.stackexchange.com/questions/3318477/for-the-divisor-function-sigma-kn-sum-dndk-is-there-any-definition-fo
AnabolicHorse,671127,Why does $ad-bc=\pm 1$ follow?,2019-08-04 20:55:00,https://math.stackexchange.com/questions/3313624/why-does-ad-bc-pm-1-follow
AnabolicHorse,671127,Why is the map $\mathrm{SL}_2(\mathbb{R})/\mathrm{SO}(2) \rightarrow \mathbb{H} : A \mapsto Ai$ injective?,2019-07-31 19:14:00,https://math.stackexchange.com/questions/3309717/why-is-the-map-mathrmsl-2-mathbbr-mathrmso2-rightarrow-mathbbh
AnabolicHorse,671127,the generators of the modular group are S and T,2019-07-30 17:42:00,https://math.stackexchange.com/questions/3308567/the-generators-of-the-modular-group-are-s-and-t
AnabolicHorse,671127,class number of $\mathbb{Q}(\sqrt{17})$,2019-07-22 21:02:00,https://math.stackexchange.com/questions/3300892/class-number-of-mathbbq-sqrt17
AnabolicHorse,671127,calculating the index,2019-07-22 15:35:00,https://math.stackexchange.com/questions/3300581/calculating-the-index
AnabolicHorse,671127,understanding the definition of Q lies over p,2019-07-22 10:07:00,https://math.stackexchange.com/questions/3300290/understanding-the-definition-of-q-lies-over-p
AnabolicHorse,671127,splitting primes,2019-07-22 09:12:00,https://math.stackexchange.com/questions/3300253/splitting-primes
AnabolicHorse,671127,How to split the polynomial .,2019-07-21 20:18:00,https://math.stackexchange.com/questions/3299829/how-to-split-the-polynomial
AnabolicHorse,671127,Trivial class group,2019-07-13 10:17:00,https://math.stackexchange.com/questions/3291743/trivial-class-group
AnabolicHorse,671127,showing isomorphism,2019-07-11 14:52:00,https://math.stackexchange.com/questions/3290012/showing-isomorphism
AnabolicHorse,671127,Norm of ideals in the ring of integers,2019-07-08 20:22:00,https://math.stackexchange.com/questions/3287142/norm-of-ideals-in-the-ring-of-integers
AnabolicHorse,671127,Calculating the discriminant,2019-07-05 14:43:00,https://math.stackexchange.com/questions/3284109/calculating-the-discriminant
AnabolicHorse,671127,Is this number an algebraic integer over $\mathbb{Z}$?,2019-07-04 20:15:00,https://math.stackexchange.com/questions/3283350/is-this-number-an-algebraic-integer-over-mathbbz
AnabolicHorse,671127,If the product of two relatively prime elements is a cube then the factors are also cubes .,2019-07-01 19:35:00,https://math.stackexchange.com/questions/3280105/if-the-product-of-two-relatively-prime-elements-is-a-cube-then-the-factors-are-a
AnabolicHorse,671127,Understanding the proof 3,2019-06-30 15:40:00,https://math.stackexchange.com/questions/3278890/understanding-the-proof-3
AnabolicHorse,671127,Understanding the proof,2019-06-28 16:58:00,https://math.stackexchange.com/questions/3277187/understanding-the-proof
AnabolicHorse,671127,What does $\overline\Gamma= \Gamma / \lbrace \pm I \rbrace $ mean?,2019-06-24 08:59:00,https://math.stackexchange.com/questions/3272464/what-does-overline-gamma-gamma-lbrace-pm-i-rbrace-mean
AnabolicHorse,671127,Why does the congruence hold?,2019-06-23 17:20:00,https://math.stackexchange.com/questions/3271851/why-does-the-congruence-hold
AnabolicHorse,671127,Understanding the proof .,2019-06-16 13:20:00,https://math.stackexchange.com/questions/3264276/understanding-the-proof
AnabolicHorse,671127,Why are these matrices coset representatives for $\Gamma_0(2)$ in $SL_2(\mathbb{Z})$?,2019-06-09 16:32:00,https://math.stackexchange.com/questions/3256474/why-are-these-matrices-coset-representatives-for-gamma-02-in-sl-2-mathbb
AnabolicHorse,671127,Why is the map analytic?,2019-06-08 10:00:00,https://math.stackexchange.com/questions/3255061/why-is-the-map-analytic
AnabolicHorse,671127,Show that the action of $PSL_2(\mathbb{R})$ on $\mathbb{H}$ is transitive,2019-06-07 15:25:00,https://math.stackexchange.com/questions/3254332/show-that-the-action-of-psl-2-mathbbr-on-mathbbh-is-transitive
AnabolicHorse,671127,applying Chinese Remainder Theorem,2019-06-02 10:29:00,https://math.stackexchange.com/questions/3248419/applying-chinese-remainder-theorem
AnabolicHorse,671127,How to calculate the Minkowski bound .,2019-05-16 19:59:00,https://math.stackexchange.com/questions/3228819/how-to-calculate-the-minkowski-bound
AnabolicHorse,671127,"$x^2+3y^2=p$ for p prime , has a solution $(x,y) \in \mathbb{Z^2}$ iff $ p \equiv 1$ (mod 3) .",2019-05-16 12:41:00,https://math.stackexchange.com/questions/3228322/x23y2-p-for-p-prime-has-a-solution-x-y-in-mathbbz2-iff-p-equi
AnabolicHorse,671127,Other formulation for the discriminant,2019-05-15 18:08:00,https://math.stackexchange.com/questions/3227390/other-formulation-for-the-discriminant
AnabolicHorse,671127,"if $\alpha $ is transcendental , there is no way to write $\frac{1}{\alpha}$ as a polynomial in $\alpha$.",2019-05-12 18:29:00,https://math.stackexchange.com/questions/3223569/if-alpha-is-transcendental-there-is-no-way-to-write-frac1-alpha-as
AnabolicHorse,671127,"Finding all the embeddings from $K=\mathbb{Q}(\sqrt{2},\sqrt{3})$ into $\mathbb{C}$ .",2019-05-11 20:26:00,https://math.stackexchange.com/questions/3222561/finding-all-the-embeddings-from-k-mathbbq-sqrt2-sqrt3-into-mathbb
AnabolicHorse,671127,"Why is $f_\epsilon(u) \in W_0^{1,2}(\Omega)$?",2019-05-06 20:36:00,https://math.stackexchange.com/questions/3216359/why-is-f-epsilonu-in-w-01-2-omega
AnabolicHorse,671127,"$u \in W_0^{1,2}(\Omega) \Rightarrow |u| \in W_0^{1,2}(\Omega)$",2019-05-06 13:01:00,https://math.stackexchange.com/questions/3215807/u-in-w-01-2-omega-rightarrow-u-in-w-01-2-omega
AnabolicHorse,671127,"Why is $f_\epsilon(u) \in H_0^{1,2}(\Omega)$?",2019-05-06 09:46:00,https://math.stackexchange.com/questions/3215634/why-is-f-epsilonu-in-h-01-2-omega
AnabolicHorse,671127,Definition of weak derivative.,2019-05-05 18:27:00,https://math.stackexchange.com/questions/3214920/definition-of-weak-derivative
AnabolicHorse,671127,Is the function u=0?,2019-05-04 18:52:00,https://math.stackexchange.com/questions/3213686/is-the-function-u-0
Bryan Shih,218312,$\mathbb{N}$ as a mathematical object rather than a set,2023-08-20 15:28:00,https://math.stackexchange.com/questions/4755929/mathbbn-as-a-mathematical-object-rather-than-a-set
Bryan Shih,218312,why is $\otimes \mathbb{Z}_p$ referred to as the &quot;p-part&quot;?,2022-04-19 06:10:00,https://math.stackexchange.com/questions/4430899/why-is-otimes-mathbbz-p-referred-to-as-the-p-part
Bryan Shih,218312,Limit of constant diagram on empty set,2022-04-13 09:13:00,https://math.stackexchange.com/questions/4426690/limit-of-constant-diagram-on-empty-set
Bryan Shih,218312,surjection of complete noetherian local rings -reference help,2021-09-06 20:54:00,https://math.stackexchange.com/questions/4243631/surjection-of-complete-noetherian-local-rings-reference-help
Bryan Shih,218312,Characterzation of $I$-adic topologies,2021-07-13 23:54:00,https://math.stackexchange.com/questions/4197794/characterzation-of-i-adic-topologies
Bryan Shih,218312,Adjoing $p$th roots to rings: as quotients of polynomials,2021-03-06 03:46:00,https://math.stackexchange.com/questions/4050906/adjoing-pth-roots-to-rings-as-quotients-of-polynomials
Bryan Shih,218312,Soluions over ring of integers from an non archimedean field,2021-02-25 07:16:00,https://math.stackexchange.com/questions/4039108/soluions-over-ring-of-integers-from-an-non-archimedean-field
Bryan Shih,218312,Are global sections of varieties determined by their local rings?,2021-02-14 10:34:00,https://math.stackexchange.com/questions/4025253/are-global-sections-of-varieties-determined-by-their-local-rings
Bryan Shih,218312,Reference request: Cartier operator paper,2021-01-17 16:13:00,https://math.stackexchange.com/questions/3988909/reference-request-cartier-operator-paper
Bryan Shih,218312,What do the local sections of an nilpotent ideal sheaf look like?,2021-01-05 00:12:00,https://math.stackexchange.com/questions/3973157/what-do-the-local-sections-of-an-nilpotent-ideal-sheaf-look-like
Bryan Shih,218312,"Derived tensor product , independence of resolution",2020-12-29 04:15:00,https://math.stackexchange.com/questions/3965336/derived-tensor-product-independence-of-resolution
Bryan Shih,218312,Connes cyclic set - construction explaination.,2020-11-13 11:21:00,https://math.stackexchange.com/questions/3905704/connes-cyclic-set-construction-explaination
Bryan Shih,218312,Scheme representing locally continuous maps,2020-11-04 16:31:00,https://math.stackexchange.com/questions/3894027/scheme-representing-locally-continuous-maps
Bryan Shih,218312,What is meant by inertia group of (completion) of number field?,2020-10-15 16:26:00,https://math.stackexchange.com/questions/3867177/what-is-meant-by-inertia-group-of-completion-of-number-field
Bryan Shih,218312,Computing $\Bbb F_p[t]^{perf}$,2020-10-12 23:15:00,https://math.stackexchange.com/questions/3862408/computing-bbb-f-ptperf
Bryan Shih,218312,Power bounded elements of $\Bbb Q_p \langle T \rangle /(T^2)$,2020-10-11 09:51:00,https://math.stackexchange.com/questions/3860278/power-bounded-elements-of-bbb-q-p-langle-t-rangle-t2
Bryan Shih,218312,Polynomial ring with $p$-th root of unity,2020-10-10 08:32:00,https://math.stackexchange.com/questions/3858977/polynomial-ring-with-p-th-root-of-unity
Bryan Shih,218312,Whats wrong with this argument that $\operatorname{Spec}(\prod A_i) = \bigsqcup\operatorname{Spec}(A_i)$ infinite product.,2020-09-23 07:40:00,https://math.stackexchange.com/questions/3837041/whats-wrong-with-this-argument-that-operatornamespec-prod-a-i-bigsqcup
Bryan Shih,218312,Mapping a product into a local ring,2020-09-12 11:18:00,https://math.stackexchange.com/questions/3823362/mapping-a-product-into-a-local-ring
Bryan Shih,218312,Tensor product of associative ring $A$ is flat over $A \otimes_k A^{op}$.,2020-09-07 22:54:00,https://math.stackexchange.com/questions/3817947/tensor-product-of-associative-ring-a-is-flat-over-a-otimes-k-aop
Bryan Shih,218312,Let $A \rightarrow B$ be etale. Is multiplication $B \rightarrow B \otimes_A B$ faithfully flat?,2020-08-12 01:12:00,https://math.stackexchange.com/questions/3787933/let-a-rightarrow-b-be-etale-is-multiplication-b-rightarrow-b-otimes-a-b
Bryan Shih,218312,Map between finite projective modules are locally free,2020-08-05 03:34:00,https://math.stackexchange.com/questions/3780485/map-between-finite-projective-modules-are-locally-free
Bryan Shih,218312,Surjective ring maps always induce isomorphic residue field?,2020-08-05 00:32:00,https://math.stackexchange.com/questions/3780376/surjective-ring-maps-always-induce-isomorphic-residue-field
Bryan Shih,218312,Module is flat over localization,2020-08-04 14:12:00,https://math.stackexchange.com/questions/3779824/module-is-flat-over-localization
Bryan Shih,218312,Separability of a polynomial by reducing to residue fields,2020-07-18 10:03:00,https://math.stackexchange.com/questions/3761120/separability-of-a-polynomial-by-reducing-to-residue-fields
Bryan Shih,218312,Filtering a module by square zero extension,2020-07-17 03:02:00,https://math.stackexchange.com/questions/3759672/filtering-a-module-by-square-zero-extension
Bryan Shih,218312,Exact sequence of sheaves on nilpotent thickening,2020-07-05 22:06:00,https://math.stackexchange.com/questions/3746551/exact-sequence-of-sheaves-on-nilpotent-thickening
Bryan Shih,218312,What is the model structure on simiplicial $B$-modules?,2020-07-03 02:13:00,https://math.stackexchange.com/questions/3743234/what-is-the-model-structure-on-simiplicial-b-modules
Bryan Shih,218312,$p$-adic and mod $p$ relation on tensor,2020-06-27 11:14:00,https://math.stackexchange.com/questions/3736447/p-adic-and-mod-p-relation-on-tensor
Bryan Shih,218312,Let $A$ be a torsion abelian group. Then $A$ has no $p$-torsion iff $A \otimes \Bbb Z_{(p)} = 0$.,2020-06-23 07:04:00,https://math.stackexchange.com/questions/3731061/let-a-be-a-torsion-abelian-group-then-a-has-no-p-torsion-iff-a-otimes
Bryan Shih,218312,Kernel of map of Kahler differentials,2020-06-18 23:21:00,https://math.stackexchange.com/questions/3725601/kernel-of-map-of-kahler-differentials
Bryan Shih,218312,"A complete DVR $A$ is a $\Bbb Z_p$ module, Serre&#39;s local field",2020-06-18 02:37:00,https://math.stackexchange.com/questions/3724364/a-complete-dvr-a-is-a-bbb-z-p-module-serres-local-field
Bryan Shih,218312,An artinian ring is a product of local rings,2020-06-15 02:23:00,https://math.stackexchange.com/questions/3720084/an-artinian-ring-is-a-product-of-local-rings
Bryan Shih,218312,Equivalent conditions on tensor product and product of rings,2020-06-12 00:32:00,https://math.stackexchange.com/questions/3716193/equivalent-conditions-on-tensor-product-and-product-of-rings
Bryan Shih,218312,Showing an ideal is prime in polynomial ring: over $\Bbb Q$ and $\Bbb C$.,2020-05-26 00:27:00,https://math.stackexchange.com/questions/3691713/showing-an-ideal-is-prime-in-polynomial-ring-over-bbb-q-and-bbb-c
Bryan Shih,218312,Why is the Tate map lax monoidal (just for abelian groups?),2020-05-15 22:34:00,https://math.stackexchange.com/questions/3676959/why-is-the-tate-map-lax-monoidal-just-for-abelian-groups
Bryan Shih,218312,What is the homotopy category of spaces (wrt homotopy equivalence),2020-04-22 01:04:00,https://math.stackexchange.com/questions/3637502/what-is-the-homotopy-category-of-spaces-wrt-homotopy-equivalence
Bryan Shih,218312,Definition: cofinal functor between triangulated categories,2020-03-29 02:17:00,https://math.stackexchange.com/questions/3599628/definition-cofinal-functor-between-triangulated-categories
Bryan Shih,218312,Does $\pi_0$ preserve fibered products and effective epimorphisms?,2020-03-14 16:12:00,https://math.stackexchange.com/questions/3580863/does-pi-0-preserve-fibered-products-and-effective-epimorphisms
Bryan Shih,218312,Pullback of cartesian fibration preserves cartesian morphisms?,2020-03-11 02:34:00,https://math.stackexchange.com/questions/3576954/pullback-of-cartesian-fibration-preserves-cartesian-morphisms
Bryan Shih,218312,Definition of a compact topos,2020-03-02 01:03:00,https://math.stackexchange.com/questions/3566007/definition-of-a-compact-topos
Bryan Shih,218312,Two equivalent notions of compactness?,2020-02-29 00:52:00,https://math.stackexchange.com/questions/3563786/two-equivalent-notions-of-compactness
Bryan Shih,218312,Multiplication of $p$-adic integer is injective?,2020-02-16 16:47:00,https://math.stackexchange.com/questions/3548938/multiplication-of-p-adic-integer-is-injective
Bryan Shih,218312,Idempotent completion,2020-02-16 16:40:00,https://math.stackexchange.com/questions/3548931/idempotent-completion
Bryan Shih,218312,Plus construction on presheaf iff isomorphism,2020-01-03 08:35:00,https://math.stackexchange.com/questions/3495843/plus-construction-on-presheaf-iff-isomorphism
Bryan Shih,218312,A category object in an $\infty$-category,2019-12-26 21:47:00,https://math.stackexchange.com/questions/3488458/a-category-object-in-an-infty-category
Bryan Shih,218312,Homotopy (co)limit of sets,2019-12-21 05:21:00,https://math.stackexchange.com/questions/3483396/homotopy-colimit-of-sets
Bryan Shih,218312,Why is this the definition of Quillen bifunctor?,2019-12-19 21:29:00,https://math.stackexchange.com/questions/3482251/why-is-this-the-definition-of-quillen-bifunctor
Bryan Shih,218312,Number of embeddings $F_q^n \rightarrow F_q^{n+m}$,2019-12-18 19:42:00,https://math.stackexchange.com/questions/3481119/number-of-embeddings-f-qn-rightarrow-f-qnm
Bryan Shih,218312,What are important examples of essentially constant systems?,2019-12-11 21:15:00,https://math.stackexchange.com/questions/3473013/what-are-important-examples-of-essentially-constant-systems
Bryan Shih,218312,Is a f.g. $B_f$ algebra also a f.g. $B$ algebra?,2019-12-10 00:38:00,https://math.stackexchange.com/questions/3470382/is-a-f-g-b-f-algebra-also-a-f-g-b-algebra
Bryan Shih,218312,Why are $\infty$-categories homotopy theories?,2019-12-09 20:11:00,https://math.stackexchange.com/questions/3470080/why-are-infty-categories-homotopy-theories
Bryan Shih,218312,Well-defined functor of triangulated category,2019-12-05 01:20:00,https://math.stackexchange.com/questions/3463627/well-defined-functor-of-triangulated-category
Bryan Shih,218312,Line bundles over $\Bbb P^1_k$,2019-12-03 02:37:00,https://math.stackexchange.com/questions/3460771/line-bundles-over-bbb-p1-k
Bryan Shih,218312,How does one define constant functor of simplicial sets?,2019-12-02 06:16:00,https://math.stackexchange.com/questions/3459433/how-does-one-define-constant-functor-of-simplicial-sets
Bryan Shih,218312,$A \otimes_k A$ isomorphic to $A \otimes_k A^\text{op}$ as $A$-bimodules?,2019-11-26 08:53:00,https://math.stackexchange.com/questions/3451532/a-otimes-k-a-isomorphic-to-a-otimes-k-a-textop-as-a-bimodules
Bryan Shih,218312,"HTT, 4.3.1.5, Lurie, Functoriality of Slice Categories",2019-11-18 01:18:00,https://math.stackexchange.com/questions/3440094/htt-4-3-1-5-lurie-functoriality-of-slice-categories
Bryan Shih,218312,"HTT, 4.3.2.4, Lurie , Kan Extensions",2019-11-17 23:57:00,https://math.stackexchange.com/questions/3440028/htt-4-3-2-4-lurie-kan-extensions
Bryan Shih,218312,Is $\Bbb P^n_k$ irreducible?,2019-11-09 00:13:00,https://math.stackexchange.com/questions/3427852/is-bbb-pn-k-irreducible
Bryan Shih,218312,How are chain maps of refinement defined?,2019-11-06 21:48:00,https://math.stackexchange.com/questions/3425037/how-are-chain-maps-of-refinement-defined
Bryan Shih,218312,Picturing complex projective curve.,2019-11-06 01:05:00,https://math.stackexchange.com/questions/3423819/picturing-complex-projective-curve
Bryan Shih,218312,Intersection Multiplicity : curves with common component,2019-11-05 21:53:00,https://math.stackexchange.com/questions/3423622/intersection-multiplicity-curves-with-common-component
Bryan Shih,218312,Integrality of $A \otimes_k B$,2019-10-30 23:58:00,https://math.stackexchange.com/questions/3415856/integrality-of-a-otimes-k-b
Bryan Shih,218312,Transcendence degree of integral domain,2019-10-30 20:23:00,https://math.stackexchange.com/questions/3415662/transcendence-degree-of-integral-domain
Bryan Shih,218312,Enriched yoneda lemma proof,2019-10-30 06:17:00,https://math.stackexchange.com/questions/3414749/enriched-yoneda-lemma-proof
Bryan Shih,218312,(co)Limits in $\infty$-categories.,2019-10-28 23:41:00,https://math.stackexchange.com/questions/3413103/colimits-in-infty-categories
Bryan Shih,218312,"HA, Lurie, Characterization of suspension",2019-10-28 21:01:00,https://math.stackexchange.com/questions/3412966/ha-lurie-characterization-of-suspension
Bryan Shih,218312,"HTT, 2.2.4, Lurie",2019-10-26 07:26:00,https://math.stackexchange.com/questions/3409382/htt-2-2-4-lurie
Bryan Shih,218312,A $\mathbb N$-indexed cofibrant replacement in projective model structure.,2019-10-23 13:07:00,https://math.stackexchange.com/questions/3405663/a-mathbb-n-indexed-cofibrant-replacement-in-projective-model-structure
Bryan Shih,218312,Marked simplicial sets is cartesian closed.,2019-10-21 07:17:00,https://math.stackexchange.com/questions/3402457/marked-simplicial-sets-is-cartesian-closed
Bryan Shih,218312,"HTT, 4.2.4.3, Diagonal embedding.",2019-10-21 05:44:00,https://math.stackexchange.com/questions/3402390/htt-4-2-4-3-diagonal-embedding
Bryan Shih,218312,Condition of closed embedding,2019-10-18 21:52:00,https://math.stackexchange.com/questions/3399547/condition-of-closed-embedding
Bryan Shih,218312,Does categorical equivalence commute with colimit?,2019-10-10 21:06:00,https://math.stackexchange.com/questions/3388741/does-categorical-equivalence-commute-with-colimit
Bryan Shih,218312,Internal hom: products and coproducts,2019-10-09 05:41:00,https://math.stackexchange.com/questions/3386416/internal-hom-products-and-coproducts
Bryan Shih,218312,Homotopy category of quasicategory,2019-10-06 11:34:00,https://math.stackexchange.com/questions/3382748/homotopy-category-of-quasicategory
Bryan Shih,218312,"HTT, 5.4.1.1, Lurie.",2019-10-06 04:44:00,https://math.stackexchange.com/questions/3382441/htt-5-4-1-1-lurie
Bryan Shih,218312,What is the hom space in over category of simplicial sets?,2019-10-05 22:24:00,https://math.stackexchange.com/questions/3382128/what-is-the-hom-space-in-over-category-of-simplicial-sets
Bryan Shih,218312,A functor between $S \rightarrow S_*$ (of quasicategories),2019-10-04 06:18:00,https://math.stackexchange.com/questions/3380174/a-functor-between-s-rightarrow-s-of-quasicategories
