Username,ID,Post Title,Post Date,Post Link
Anastasiya-Romanova 秀,133248,"A closed-form of $\frac{1}{2}\int_0^\infty\left[\frac{x^2\cos x}{\cosh 2x-\cos x}-\frac{2x^2}{e^{4x}-2e^{2x}\cos x+1}\right]\,dx$",30-08-2014 19:38,https://math.stackexchange.com/questions/914215/a-closed-form-of-frac12-int-0-infty-left-fracx2-cos-x-cosh-2x-cos-x
Anastasiya-Romanova 秀,133248,Closed-forms of infinite series with factorial in the denominator,30-08-2014 18:49,https://math.stackexchange.com/questions/914176/closed-forms-of-infinite-series-with-factorial-in-the-denominator
Anastasiya-Romanova 秀,133248,"Compute $\lim_{n\to\infty}n^4\int_0^1\frac{x^n\ln^3x}{1+x^n}\ln(1-x)\,dx$",23-08-2014 13:12,https://math.stackexchange.com/questions/906862/compute-lim-n-to-inftyn4-int-01-fracxn-ln3x1xn-ln1-x-dx
Anastasiya-Romanova 秀,133248,Prove $\int_0^1 \frac{\ln(1+t^{4+\sqrt{15}})}{1+t}\mathrm dt= -\frac{\pi^2}{12}(\sqrt{15}-2)+\ln (2) \ln(\sqrt{3}+\sqrt{5})+\ln(\phi) \ln(2+\sqrt{3})$,20-08-2014 15:19,https://math.stackexchange.com/questions/904152/prove-int-01-frac-ln1t4-sqrt151t-mathrm-dt-frac-pi212
Anastasiya-Romanova 秀,133248,The other ways to calculate $\int_0^1\frac{\ln(1-x^2)}{x}dx$,08-08-2014 08:53,https://math.stackexchange.com/questions/890872/the-other-ways-to-calculate-int-01-frac-ln1-x2xdx
Anastasiya-Romanova 秀,133248,Proof of $\int_0^\infty \frac{x^{\alpha}dx}{1+2x\cos\beta +x^{2}}=\frac{\pi\sin (\alpha\beta)}{\sin (\alpha\pi)\sin \beta }$,07-08-2014 16:40,https://math.stackexchange.com/questions/890210/proof-of-int-0-infty-fracx-alphadx12x-cos-beta-x2-frac-pi-sin
Anastasiya-Romanova 秀,133248,"Having fun integral $\int_0^{\pi/4} \cos x \arctan(\cos x)\, dx$",07-08-2014 16:00,https://math.stackexchange.com/questions/890180/having-fun-integral-int-0-pi-4-cos-x-arctan-cos-x-dx
Anastasiya-Romanova 秀,133248,"Prove that $\int_0^1\frac{1-x}{1-x^6}\ln^4x\,dx=\frac{16\sqrt{3}}{729}\pi^5+\frac{605}{54}\zeta(5)$",06-08-2014 14:27,https://math.stackexchange.com/questions/889110/prove-that-int-01-frac1-x1-x6-ln4x-dx-frac16-sqrt3729-pi5-fra
Anastasiya-Romanova 秀,133248,Prove that $\int_0^1\frac{\ln(1-x)\ln^2x}{x-1}dx=\frac{\pi^4}{180}$,06-08-2014 13:49,https://math.stackexchange.com/questions/889076/prove-that-int-01-frac-ln1-x-ln2xx-1dx-frac-pi4180
Anastasiya-Romanova 秀,133248,"An exercise from my brother: $\int_{-1}^1\frac{\ln (2x-1)}{\sqrt[\large 6]{x(1-x)(1-2x)^4}}\,dx$",26-07-2014 15:43,https://math.stackexchange.com/questions/878800/an-exercise-from-my-brother-int-11-frac-ln-2x-1-sqrt-large-6x1-x
Anastasiya-Romanova 秀,133248,A closed form of $\sum_{k=1}^\infty\frac{(-1)^{k+1}}{k!}\Gamma^2\left(\frac{k}{2}\right)$,26-07-2014 04:22,https://math.stackexchange.com/questions/878477/a-closed-form-of-sum-k-1-infty-frac-1k1k-gamma2-left-frack2
Anastasiya-Romanova 秀,133248,Duo Fresnel-like integrals $(??)$,25-07-2014 15:41,https://math.stackexchange.com/questions/877981/duo-fresnel-like-integrals
Anastasiya-Romanova 秀,133248,A closed form of $\int_0^1\frac{\ln\ln\left({1}/{x}\right)}{x^2-x+1}\mathrm dx$,22-07-2014 04:48,https://math.stackexchange.com/questions/874431/a-closed-form-of-int-01-frac-ln-ln-left1-x-rightx2-x1-mathrm-dx
Anastasiya-Romanova 秀,133248,Integral $\int_1^{\sqrt{2}}\frac{1}{x}\ln\left(\frac{2-2x^2+x^4}{2x-2x^2+x^3}\right)dx$,18-07-2014 11:23,https://math.stackexchange.com/questions/870751/integral-int-1-sqrt2-frac1x-ln-left-frac2-2x2x42x-2x2x3-ri
Anastasiya-Romanova 秀,133248,"The elementary methods to compute $\int_0^\pi\frac{e^{ix}}{x-\alpha e^{ix}}\,dx\quad;\quad\text{for}\, \alpha&gt;0$",13-06-2014 07:49,https://math.stackexchange.com/questions/832618/the-elementary-methods-to-compute-int-0-pi-fraceixx-alpha-eix-dx
Anastasiya-Romanova 秀,133248,Compute $\int_0^{\pi/4}\frac{(1-x^2)\ln(1+x^2)+(1+x^2)-(1-x^2)\ln(1-x^2)}{(1-x^4)(1+x^2)} x\exp(\frac{x^2-1}{x^2+1}) dx$,31-05-2014 10:25,https://math.stackexchange.com/questions/815863/compute-int-0-pi-4-frac1-x2-ln1x21x2-1-x2-ln1-x21-x4
Anastasiya-Romanova 秀,133248,"Compute $\int_0^\pi\frac{\cos nx}{a^2-2ab\cos x+b^2}\, dx$",31-05-2014 10:20,https://math.stackexchange.com/questions/815855/compute-int-0-pi-frac-cos-nxa2-2ab-cos-xb2-dx
Anastasiya-Romanova 秀,133248,"Surely You&#39;re Joking, Mr. Feynman! $\int_0^\infty\frac{\sin^2x}{x^2(1+x^2)}\,dx$",21-05-2014 11:03,https://math.stackexchange.com/questions/803954/surely-youre-joking-mr-feynman-int-0-infty-frac-sin2xx21x2-dx
Anastasiya-Romanova 秀,133248,$\int_0^\infty x^{-\frac{3}{2}}e^{-\frac{(x-1)^2}{x}}dx=\int_0^\infty x^{-\frac{1}{2}}e^{-\frac{(x-1)^2}{x}}dx$,09-05-2014 10:33,https://math.stackexchange.com/questions/787703/int-0-infty-x-frac32e-fracx-12xdx-int-0-infty-x-frac
Anastasiya-Romanova 秀,133248,The Last Man Standing,28-04-2014 17:07,https://math.stackexchange.com/questions/773049/the-last-man-standing
Anastasiya-Romanova 秀,133248,A 3-minute algebra problem,27-04-2014 16:10,https://math.stackexchange.com/questions/771551/a-3-minute-algebra-problem
Anastasiya-Romanova 秀,133248,"Evaluate $\displaystyle\lim_{j\to0}\lim_{k\to\infty}\frac{k^j}{j!\,e^k}$",19-04-2014 14:07,https://math.stackexchange.com/questions/760451/evaluate-displaystyle-lim-j-to0-lim-k-to-infty-frackjj-ek
Anastasiya-Romanova 秀,133248,Calculate the summation of double continued fractions,13-04-2014 14:58,https://math.stackexchange.com/questions/751894/calculate-the-summation-of-double-continued-fractions
Cleo,97378,"Integral $\int_0^\infty\left(x+5\,x^5\right)\operatorname{erfc}\left(x+x^5\right)\,dx$",28-09-2013 19:02,https://math.stackexchange.com/questions/508087/integral-int-0-infty-leftx5-x5-right-operatornameerfc-leftxx5-right
Cleo,97378,An integral involving Airy functions $\int_0^\infty\frac{x^p}{\operatorname{Ai}^2 x + \operatorname{Bi}^2 x}\mathrm dx$,28-09-2013 00:43,https://math.stackexchange.com/questions/507425/an-integral-involving-airy-functions-int-0-infty-fracxp-operatornameai
Frida Mauer,109267,Expected values of some properties of the convex hull of a random set of points,20-11-2013 21:04,https://math.stackexchange.com/questions/575155/expected-values-of-some-properties-of-the-convex-hull-of-a-random-set-of-points
Frida Mauer,109267,"Integral $\int_0^1\frac{\ln\left(x+\sqrt2\right)}{\sqrt{2-x}\,\sqrt{1-x}\,\sqrt{\vphantom{1}x}}\mathrm dx$",17-11-2013 21:42,https://math.stackexchange.com/questions/570997/integral-int-01-frac-ln-leftx-sqrt2-right-sqrt2-x-sqrt1-x-sqrt
Frida Mauer,109267,Expected length of the shortest polygonal path connecting random points,16-11-2013 19:42,https://math.stackexchange.com/questions/569534/expected-length-of-the-shortest-polygonal-path-connecting-random-points
Laila Podlesny,76878,"Integral ${\large\int}_0^{\pi/2}\frac{x\,\log\tan x}{\sin x}\,dx$",29-06-2016 00:42,https://math.stackexchange.com/questions/1843133/integral-large-int-0-pi-2-fracx-log-tan-x-sin-x-dx
Laila Podlesny,76878,"Closed form for ${\large\int}_0^\infty\frac{\arctan(x)\,\operatorname{arccot}(x+1)}{x}dx$",27-11-2015 01:09,https://math.stackexchange.com/questions/1548047/closed-form-for-large-int-0-infty-frac-arctanx-operatornamearccotx
Laila Podlesny,76878,"Integral $\int_0^{1/\phi}x\log(x)\log(1+x)\log(1-x)\,dx$",14-08-2015 19:39,https://math.stackexchange.com/questions/1397453/integral-int-01-phix-logx-log1x-log1-x-dx
Laila Podlesny,76878,"A difficult logarithmic integral ${\Large\int}_0^1\log(x)\,\log(2+x)\,\log(1+x)\,\log\left(1+x^{-1}\right)dx$",27-07-2015 22:43,https://math.stackexchange.com/questions/1376159/a-difficult-logarithmic-integral-large-int-01-logx-log2x-log1x
Laila Podlesny,76878,A curious equation containing an integral $\int_0^{\pi/4}\arctan\left(\tan^x\theta\right)d\theta=\frac{\ln2\cdot\ln x}{16}$,18-05-2015 00:28,https://math.stackexchange.com/questions/1287169/a-curious-equation-containing-an-integral-int-0-pi-4-arctan-left-tanx-the
Laila Podlesny,76878,"Closed form for ${\large\int}_0^\infty\frac{x\,\sqrt{e^x-1}}{1-2\cosh x}\,dx$",22-03-2015 22:53,https://math.stackexchange.com/questions/1201766/closed-form-for-large-int-0-infty-fracx-sqrtex-11-2-cosh-x-dx
Laila Podlesny,76878,"Closed form for $\int_0^\infty\arctan\Bigl(\frac{2\pi}{x-\ln\,x+\ln(\frac\pi2)}\Bigr)\frac{dx}{x+1}$",16-02-2015 17:46,https://math.stackexchange.com/questions/1150822/closed-form-for-int-0-infty-arctan-bigl-frac2-pix-ln-x-ln-frac-pi2
Laila Podlesny,76878,"Closed form for ${\large\int}_0^\infty\frac{x-\sin x}{\left(e^x-1\right)x^2}\,dx$",11-01-2015 18:54,https://math.stackexchange.com/questions/1100368/closed-form-for-large-int-0-infty-fracx-sin-x-leftex-1-rightx2-dx
Laila Podlesny,76878,How to find ${\large\int}_1^\infty\frac{1-x+\ln x}{x \left(1+x^2\right) \ln^2 x} \mathrm dx$?,22-08-2014 01:29,https://math.stackexchange.com/questions/905653/how-to-find-large-int-1-infty-frac1-x-ln-xx-left1x2-right-ln2-x
Laila Podlesny,76878,Integral ${\large\int}_0^\infty\frac{\ln x}{1+x}\sqrt{\frac{x+\sqrt{1+x^2}}{1+x^2}}\ \mathrm dx$,24-07-2014 18:14,https://math.stackexchange.com/questions/877143/integral-large-int-0-infty-frac-ln-x1x-sqrt-fracx-sqrt1x21x
Laila Podlesny,76878,"Closed form for $\int_0^{\pi/2}\frac{\sqrt{1+\sin\phi}}{\sqrt{\sin2\phi}\,\sqrt{\sin\phi+\cos\phi}}d\phi$",02-04-2014 22:07,https://math.stackexchange.com/questions/737311/closed-form-for-int-0-pi-2-frac-sqrt1-sin-phi-sqrt-sin2-phi-sqrt
Laila Podlesny,76878,Closed form for $\sum_{n=0}^\infty\frac{\operatorname{Li}_{1/2}\left(-2^{-2^{-n}}\right)}{\sqrt{2^n}}$,02-12-2013 19:30,https://math.stackexchange.com/questions/589952/closed-form-for-sum-n-0-infty-frac-operatornameli-1-2-left-2-2-n
Laila Podlesny,76878,How to prove $\sum_{n=1}^\infty\operatorname{arccot}\frac{\sqrt[2^n]2+\cos\frac\pi{2^n}}{\sin\frac\pi{2^n}}=\operatorname{arccot}\frac{\ln2}\pi$?,22-11-2013 20:30,https://math.stackexchange.com/questions/577557/how-to-prove-sum-n-1-infty-operatornamearccot-frac-sqrt2n2-cos-frac
Laila Podlesny,76878,Integral $\int_0^{\pi/2}\arctan^2\left(\frac{6\sin x}{3+\cos 2x}\right)\mathrm dx$,13-11-2013 01:37,https://math.stackexchange.com/questions/564816/integral-int-0-pi-2-arctan2-left-frac6-sin-x3-cos-2x-right-mathrm-d
Laila Podlesny,76878,"Integral $\int_{-1}^1\frac1x\sqrt{\frac{1+x}{1-x}}\ln\left(\frac{2\,x^2+2\,x+1}{2\,x^2-2\,x+1}\right) \mathrm dx$",11-11-2013 17:07,https://math.stackexchange.com/questions/562694/integral-int-11-frac1x-sqrt-frac1x1-x-ln-left-frac2-x22-x1
Laila Podlesny,76878,"Integral $\int_0^\infty\frac{\operatorname{arccot}\left(\sqrt{x}-2\,\sqrt{x+1}\right)}{x+1}\mathrm dx$",08-11-2013 23:36,https://math.stackexchange.com/questions/557439/integral-int-0-infty-frac-operatornamearccot-left-sqrtx-2-sqrtx1-r
Laila Podlesny,76878,"Prove $\int_0^1\frac{x^2-2\,x+2\ln(1+x)}{x^3\,\sqrt{1-x^2}}\mathrm dx=\frac{\pi^2}8-\frac12$",07-11-2013 23:51,https://math.stackexchange.com/questions/556280/prove-int-01-fracx2-2-x2-ln1xx3-sqrt1-x2-mathrm-dx-frac-pi
Laila Podlesny,76878,"A closed form for $\int_0^\infty\frac{\ln(x+4)}{\sqrt{x\,(x+3)\,(x+4)}}dx$",03-11-2013 20:09,https://math.stackexchange.com/questions/550585/a-closed-form-for-int-0-infty-frac-lnx4-sqrtx-x3-x4dx
Laila Podlesny,76878,Integral $\int_0^1\frac{x^9\left(x^4+x^2-x-1-5\ln x\right)}{\left(x^{10}-1\right)\ln x}\mathrm dx$,14-10-2013 03:24,https://math.stackexchange.com/questions/525384/integral-int-01-fracx9-leftx4x2-x-1-5-ln-x-right-leftx10-1-right
Laila Podlesny,76878,"Simplify $\frac{_3F_2\left(\frac{1}{2},\frac{3}{4},\frac{5}{4};1,\frac{3}{2};\frac{3}{4}\right)}{\Pi\left(\frac{1}{4}\big|\frac{1}{\sqrt{3}}\right)}$",11-10-2013 16:52,https://math.stackexchange.com/questions/522764/simplify-frac-3f-2-left-frac12-frac34-frac541-frac32-fr
Laila Podlesny,76878,A closed form of $\int_0^\infty\frac{\sqrt[\phi]{x}\ \arctan x}{\left(x^\phi+1\right)^2}dx$,09-10-2013 18:28,https://math.stackexchange.com/questions/520494/a-closed-form-of-int-0-infty-frac-sqrt-phix-arctan-x-leftx-phi1-r
Laila Podlesny,76878,A closed form for $\int_0^1\frac{\ln(-\ln x)\ \operatorname{li}^2x}{x}dx$,03-10-2013 20:36,https://math.stackexchange.com/questions/513865/a-closed-form-for-int-01-frac-ln-ln-x-operatornameli2xxdx
Laila Podlesny,76878,"Prove $\gamma_1\left(\frac34\right)-\gamma_1\left(\frac14\right)=\pi\,\left(\gamma+4\ln2+3\ln\pi-4\ln\Gamma\left(\frac14\right)\right)$",01-10-2013 17:06,https://math.stackexchange.com/questions/511275/prove-gamma-1-left-frac34-right-gamma-1-left-frac14-right-pi-left-gam
Laila Podlesny,76878,"How to prove $4\times{_2F_1}(-1/4,3/4;7/4;(2-\sqrt3)/4)-{_2F_1}(3/4,3/4;7/4;(2-\sqrt3)/4)\stackrel?=\frac{3\sqrt[4]{2+\sqrt3}}{\sqrt2}$",23-05-2013 22:47,https://math.stackexchange.com/questions/400708/how-to-prove-4-times-2f-1-1-4-3-47-42-sqrt3-4-2f-13-4-3-47-42
Laila Podlesny,76878,Closed form for n-th anti-derivative of $\log x$,18-05-2013 22:43,https://math.stackexchange.com/questions/395926/closed-form-for-n-th-anti-derivative-of-log-x
Laila Podlesny,76878,Calculate the following infinite sum in a closed form $\sum_{n=1}^\infty(n\ \text{arccot}\ n-1)$?,16-05-2013 00:18,https://math.stackexchange.com/questions/393013/calculate-the-following-infinite-sum-in-a-closed-form-sum-n-1-inftyn-tex
Laila Podlesny,76878,Closed form for $\sum_{n=1}^\infty\frac{1}{2^n\left(1+\sqrt[2^n]{2}\right)}$,13-05-2013 22:17,https://math.stackexchange.com/questions/390801/closed-form-for-sum-n-1-infty-frac12n-left1-sqrt2n2-right
Laila Podlesny,76878,Closed form for $\int_0^1\log\log\left(\frac{1}{x}+\sqrt{\frac{1}{x^2}-1}\right)\mathrm dx$,13-05-2013 18:30,https://math.stackexchange.com/questions/390640/closed-form-for-int-01-log-log-left-frac1x-sqrt-frac1x2-1-right
Laila Podlesny,76878,"Closed form for $\prod_{n=1}^\infty\sqrt[2^n]{\tanh(2^n)},$",13-05-2013 01:38,https://math.stackexchange.com/questions/389991/closed-form-for-prod-n-1-infty-sqrt2n-tanh2n
Laila Podlesny,76878,Closed form of $\prod_{n=1}^\infty\sqrt[2^n]{\frac{\Gamma(2^n+\frac{1}{2})}{\Gamma(2^n)}}$,12-05-2013 18:19,https://math.stackexchange.com/questions/389702/closed-form-of-prod-n-1-infty-sqrt2n-frac-gamma2n-frac12-gam
Laila Podlesny,76878,"$\int_0^1\arctan\,_4F_3\left(\frac{1}{5},\frac{2}{5},\frac{3}{5},\frac{4}{5};\frac{1}{2},\frac{3}{4},\frac{5}{4};\frac{x}{64}\right)\,\mathrm dx$",11-05-2013 22:39,https://math.stackexchange.com/questions/388890/int-01-arctan-4f-3-left-frac15-frac25-frac35-frac45-fr
Laila Podlesny,76878,Closed form for $\sum_{n=1}^\infty\frac{\psi(n+\frac{5}{4})}{(1+2n)(1+4n)^2}$,09-05-2013 01:16,https://math.stackexchange.com/questions/386142/closed-form-for-sum-n-1-infty-frac-psin-frac5412n14n2
Laila Podlesny,76878,"Closed form for $\int_0^{\infty}\frac{\arctan x\ln(1+x^2)}{1+x^2}\sqrt{x}\,dx$",08-05-2013 20:34,https://math.stackexchange.com/questions/385931/closed-form-for-int-0-infty-frac-arctan-x-ln1x21x2-sqrtx-dx
Liu Jin Tsai,75956,Simplify $\Gamma\left(\frac27\right) \Gamma\left(\frac{11}{42}\right)/\;\Gamma\left(\frac1{21}\right)$ to elementary terms,01-06-2018 15:33,https://math.stackexchange.com/questions/2804457/simplify-gamma-left-frac27-right-gamma-left-frac1142-right-gamma-l
Liu Jin Tsai,75956,"Closed form solution to $\int_0^1\arctan^2(x)\,\sqrt{x}\,dx$",29-11-2015 02:30,https://math.stackexchange.com/questions/1550806/closed-form-solution-to-int-01-arctan2x-sqrtx-dx
Liu Jin Tsai,75956,Derivative of a generalized hypergeometric function,21-07-2014 17:59,https://math.stackexchange.com/questions/873932/derivative-of-a-generalized-hypergeometric-function
Liu Jin Tsai,75956,"Closed form for $\int_0^1\sqrt{\frac{2-x}{(1-x)\,x}}\,\log\left(\frac{(2-x)\,x}{1-x}\right)dx$",14-11-2013 08:02,https://math.stackexchange.com/questions/566513/closed-form-for-int-01-sqrt-frac2-x1-x-x-log-left-frac2-x-x
Liu Jin Tsai,75956,"Closed form for $\int_0^1\frac{x^{5/6}}{(1-x)^{1/6}\,(1+2\,x)^{4/3}}\log\left(\frac{1+2x}{x\,(1-x)}\right)\,dx$",13-11-2013 17:49,https://math.stackexchange.com/questions/565668/closed-form-for-int-01-fracx5-61-x1-6-12-x4-3-log-left-f
Liu Jin Tsai,75956,"How do solve this integral $\int_{-1}^1\frac{1}{\sqrt{1-x^2}}\arctan\frac{11-6\,x}{4\,\sqrt{21}}\mathrm dx$?",21-05-2013 01:14,https://math.stackexchange.com/questions/397742/how-do-solve-this-integral-int-11-frac1-sqrt1-x2-arctan-frac11-6
Lucian,93448,Closed Form for $\sum\limits_{n=-2a}^\infty(n+a){2a\choose-n}^4$,28-10-2019 07:10,https://math.stackexchange.com/questions/3412057/closed-form-for-sum-limits-n-2a-inftyna2a-choose-n4
Lucian,93448,A System of Simultaneous Pell Equations,03-05-2018 16:11,https://math.stackexchange.com/questions/2765146/a-system-of-simultaneous-pell-equations
Lucian,93448,Evaluating $~\sum\limits_{n&gt;0}H(e^n)-n-\gamma~$ in Closed Form,26-10-2017 02:12,https://math.stackexchange.com/questions/2490099/evaluating-sum-limits-n0hen-n-gamma-in-closed-form
Lucian,93448,Evaluating $\prod_p(1\pm\frac{4}{p^2})$ in Closed Form,09-02-2017 01:59,https://math.stackexchange.com/questions/2135965/evaluating-prod-p1-pm-frac4p2-in-closed-form
Lucian,93448,Elegantly Proving that $~\sqrt[5]{12}~-~\sqrt[12]5~&gt;~\frac12$,23-03-2016 08:23,https://math.stackexchange.com/questions/1709901/elegantly-proving-that-sqrt512-sqrt125-frac12
Lucian,93448,Closed Form for $~\lim\limits_{n\to\infty}~\sqrt n\cdot(-e)^{-n}\cdot\sum\limits_{k=0}^n\frac{(-n)^k}{k!}$,04-10-2015 11:14,https://math.stackexchange.com/questions/1463694/closed-form-for-lim-limits-n-to-infty-sqrt-n-cdot-e-n-cdot-sum-limits
Lucian,93448,$\frac{2n\choose n}{n+2}\not\in\mathbb N$ and $n\neq3k+1$ and $n\neq4k+2$,27-09-2015 13:32,https://math.stackexchange.com/questions/1453541/frac2n-choose-nn2-not-in-mathbb-n-and-n-neq3k1-and-n-neq4k2
Lucian,93448,Evaluating $~\int_0^1\sqrt{\frac{1+x^n}{1-x^n}}~dx~$ and $~\int_0^1\sqrt[n]{\frac{1+x^2}{1-x^2}}~dx$,02-09-2015 07:30,https://math.stackexchange.com/questions/1418077/evaluating-int-01-sqrt-frac1xn1-xndx-and-int-01-sqrtn-fra
Lucian,93448,Proving $~\prod~\frac{\cosh\left(n^2+n+\frac12\right)+i\sinh\left(n+\frac12\right)}{\cosh\left(n^2+n+\frac12\right)-i\sinh\left(n+\frac12\right)}~=~i$,09-08-2015 03:41,https://math.stackexchange.com/questions/1390369/proving-prod-frac-cosh-leftn2n-frac12-righti-sinh-leftn-frac12-righ
Lucian,93448,Closed Form for $~\int_0^1\frac{\text{arctanh }x}{\tan\left(\frac\pi2~x\right)}~dx$,04-06-2015 13:03,https://math.stackexchange.com/questions/1311929/closed-form-for-int-01-frac-textarctanh-x-tan-left-frac-pi2x-right
Lucian,93448,Proving that $\int_0^\infty\frac{J_{2a}(2x)~J_{2b}(2x)}{x^{2n+1}}~dx~=~\frac12\cdot\frac{(a+b-n-1)!~(2n)!}{(n+a+b)!~(n+a-b)!~(n-a+b)!}$,30-03-2015 19:48,https://math.stackexchange.com/questions/1213371/proving-that-int-0-infty-fracj-2a2xj-2b2xx2n1dx-frac12-c
Lucian,93448,Proving that $\lim_{x\to1^-}\left(\sqrt[a]{1-x}\cdot\sum_{n=0}^\infty~x^{n^a}\right)=\Gamma\left(1+\frac1a\right)$,19-03-2015 09:01,https://math.stackexchange.com/questions/1196721/proving-that-lim-x-to1-left-sqrta1-x-cdot-sum-n-0-inftyxna-ri
Lucian,93448,"Cubes of the Form $3x^2\pm xy+5y^2$, with $x,y$ Coprime",08-02-2015 07:35,https://math.stackexchange.com/questions/1138783/cubes-of-the-form-3x2-pm-xy5y2-with-x-y-coprime
