Username,ID,answer_id,Post Date,question_id
Anastasiya-Romanova 秀,133248,760791,19-04-2014 18:44,760783
Anastasiya-Romanova 秀,133248,760764,19-04-2014 18:25,760699
Anastasiya-Romanova 秀,133248,760641,19-04-2014 16:27,760599
Anastasiya-Romanova 秀,133248,760629,19-04-2014 16:17,760583
Anastasiya-Romanova 秀,133248,760586,19-04-2014 15:42,760461
Anastasiya-Romanova 秀,133248,760524,19-04-2014 14:57,760510
Anastasiya-Romanova 秀,133248,760459,19-04-2014 14:12,760383
Anastasiya-Romanova 秀,133248,759421,18-04-2014 16:57,759316
Anastasiya-Romanova 秀,133248,759370,18-04-2014 16:23,759344
Anastasiya-Romanova 秀,133248,759318,18-04-2014 15:51,759246
Anastasiya-Romanova 秀,133248,759303,18-04-2014 15:39,759271
Anastasiya-Romanova 秀,133248,759291,18-04-2014 15:24,748317
Anastasiya-Romanova 秀,133248,754731,15-04-2014 12:21,754603
Anastasiya-Romanova 秀,133248,754693,15-04-2014 11:33,754582
Anastasiya-Romanova 秀,133248,754667,15-04-2014 11:00,754658
Anastasiya-Romanova 秀,133248,754665,15-04-2014 10:54,743067
Anastasiya-Romanova 秀,133248,754655,15-04-2014 10:46,754542
Cleo,97378,1595449,31-12-2015 20:43,1595389
Cleo,97378,1589052,25-12-2015 23:17,1588996
Cleo,97378,1550856,29-11-2015 03:37,1550806
Cleo,97378,1384389,04-08-2015 17:15,1376159
Cleo,97378,1372876,24-07-2015 20:17,1372767
Cleo,97378,1279591,12-05-2015 23:54,1279165
Cleo,97378,1154092,18-02-2015 04:47,1142705
Cleo,97378,1154065,18-02-2015 04:16,1153708
Cleo,97378,1150898,16-02-2015 18:51,1150822
Cleo,97378,970624,12-10-2014 19:19,970125
Cleo,97378,967524,11-10-2014 04:15,967398
Cleo,97378,964594,09-10-2014 01:21,964438
Cleo,97378,953505,01-10-2014 03:54,714628
Cleo,97378,940809,21-09-2014 23:16,935366
Cleo,97378,931680,15-09-2014 00:10,930011
Cleo,97378,929215,12-09-2014 23:03,927427
Cleo,97378,920995,06-09-2014 01:10,918680
Cleo,97378,919831,04-09-2014 22:08,918821
Cleo,97378,909348,26-08-2014 03:01,909228
Cleo,97378,908325,25-08-2014 04:19,908108
Cleo,97378,905723,22-08-2014 04:09,905653
Cleo,97378,904652,21-08-2014 02:19,904320
Cleo,97378,713518,15-03-2014 19:42,712798
Cleo,97378,711804,14-03-2014 04:53,710175
Cleo,97378,705860,09-03-2014 21:36,704917
Cleo,97378,703244,07-03-2014 17:26,702681
Cleo,97378,582370,26-11-2013 20:00,418134
Cleo,97378,582244,26-11-2013 18:25,581215
Cleo,97378,579584,24-11-2013 19:00,578605
Cleo,97378,578512,23-11-2013 20:47,577849
Cleo,97378,577766,23-11-2013 02:03,577704
Cleo,97378,576503,21-11-2013 21:59,576304
Cleo,97378,573515,19-11-2013 18:19,572859
Cleo,97378,571075,17-11-2013 22:54,570997
Cleo,97378,570815,17-11-2013 19:27,564816
Cleo,97378,567070,14-11-2013 17:54,566513
Cleo,97378,564369,12-11-2013 19:30,554624
Cleo,97378,563063,11-11-2013 21:43,562694
Cleo,97378,560221,09-11-2013 18:34,557439
Liu Jin Tsai,75956,1273035,08-05-2015 15:24,815308
Liu Jin Tsai,75956,385076,08-05-2013 02:04,385067
Liu Jin Tsai,75956,381537,04-05-2013 20:30,374048
Liu Jin Tsai,75956,381329,04-05-2013 16:16,302167
Lucian,93448,3478332,16-12-2019 11:57,3412057
Lucian,93448,3283576,05-07-2019 02:29,3282632
Lucian,93448,3150040,16-03-2019 03:14,3149428
Lucian,93448,2414569,02-09-2017 18:33,2217806
Lucian,93448,2413760,01-09-2017 22:46,2243477
Lucian,93448,2413417,01-09-2017 15:55,188241
Lucian,93448,2412699,31-08-2017 22:45,2271092
Lucian,93448,2412571,31-08-2017 20:00,2272064
Lucian,93448,2411673,30-08-2017 23:11,2295034
Lucian,93448,2411522,30-08-2017 20:02,2322814
Lucian,93448,2401930,22-08-2017 03:18,2401768
Lucian,93448,2232320,13-04-2017 13:14,72113
Lucian,93448,2232282,13-04-2017 12:42,27050
Lucian,93448,2186182,14-03-2017 12:01,2159135
Lucian,93448,2149412,17-02-2017 23:17,2128278
Lucian,93448,2126681,03-02-2017 00:45,2126007
Lucian,93448,2121248,30-01-2017 18:52,2120568
Lucian,93448,2108923,22-01-2017 16:26,2108811
Lucian,93448,2108796,22-01-2017 15:05,2108634
Lucian,93448,2105346,19-01-2017 23:52,2104547
Lucian,93448,2100579,16-01-2017 19:15,2100429
Lucian,93448,2091662,10-01-2017 11:38,2091507
Lucian,93448,2063962,18-12-2016 22:08,2009550
Lucian,93448,2050200,08-12-2016 21:09,2044362
Lucian,93448,1934274,20-09-2016 14:26,433366
Lucian,93448,1909818,31-08-2016 14:17,1902438
Lucian,93448,1848097,03-07-2016 21:37,1848050
Lucian,93448,1843864,29-06-2016 16:02,1843836
Lucian,93448,1843084,28-06-2016 23:37,1843024
Lucian,93448,1686680,07-03-2016 06:44,1686476
Lucian,93448,1681444,03-03-2016 13:53,1681392
Lucian,93448,1679016,01-03-2016 20:25,1678988
Lucian,93448,1678991,01-03-2016 19:53,1678978
Lucian,93448,1678867,01-03-2016 18:31,1678483
Lucian,93448,1673906,27-02-2016 02:21,1673252
Lucian,93448,1671599,25-02-2016 10:56,1670484
Lucian,93448,1668002,23-02-2016 01:45,1667257
Lucian,93448,1667978,23-02-2016 01:17,1667236
Lucian,93448,1667947,23-02-2016 00:45,1667202
Lucian,93448,1667085,22-02-2016 13:51,1667023
Lucian,93448,1666734,22-02-2016 07:59,1640906
Lucian,93448,1666384,22-02-2016 00:40,1665784
Lucian,93448,1661110,18-02-2016 07:30,1660852
Lucian,93448,1661059,18-02-2016 06:22,1660656
Lucian,93448,1659542,17-02-2016 08:22,1659502
Lucian,93448,1657546,16-02-2016 00:48,1657495
Lucian,93448,1652330,12-02-2016 18:03,1651660
Lucian,93448,1650207,11-02-2016 06:16,1650140
Lucian,93448,1649662,10-02-2016 21:12,1649458
Lucian,93448,1648060,09-02-2016 20:16,1647664
Lucian,93448,1646282,08-02-2016 17:08,1646042
Lucian,93448,1643064,06-02-2016 12:33,1642905
Lucian,93448,1642604,06-02-2016 02:03,1642563
Lucian,93448,1639256,03-02-2016 19:57,1639162
Lucian,93448,1637985,02-02-2016 21:55,1637879
Lucian,93448,1635957,01-02-2016 14:36,1635590
Lucian,93448,1635892,01-02-2016 13:35,1635578
Lucian,93448,1635515,01-02-2016 04:43,1635500
Lucian,93448,1635235,31-01-2016 23:07,1635198
Lucian,93448,1635217,31-01-2016 22:54,1635151
Lucian,93448,1634264,31-01-2016 09:40,1634091
Lucian,93448,1633433,30-01-2016 17:42,1633220
Lucian,93448,1633189,30-01-2016 14:34,1633014
Lucian,93448,1629085,27-01-2016 12:46,1628533
Lucian,93448,1628492,27-01-2016 00:44,1627544
Lucian,93448,1628078,26-01-2016 18:37,1627069
Lucian,93448,1625082,24-01-2016 16:12,1624684
Lucian,93448,1623455,23-01-2016 12:35,1623168
Lucian,93448,1618227,19-01-2016 14:42,1618075
Lucian,93448,1616637,18-01-2016 09:09,1616279
Lucian,93448,1615990,17-01-2016 19:28,1615904
Lucian,93448,1614795,16-01-2016 19:51,1614494
Lucian,93448,1605308,09-01-2016 10:09,1605183
Lucian,93448,1605238,09-01-2016 08:05,1604989
Lucian,93448,1604473,08-01-2016 15:18,1604385
Lucian,93448,1604406,08-01-2016 14:29,1481735
Lucian,93448,1604108,08-01-2016 08:30,1603506
Lucian,93448,1603219,07-01-2016 14:19,1603058
Lucian,93448,1600686,05-01-2016 11:00,1600641
Lucian,93448,1599341,04-01-2016 09:37,1598990
Lucian,93448,1599242,04-01-2016 07:30,1598972
Lucian,93448,1598031,03-01-2016 07:36,1597906
Lucian,93448,1597578,02-01-2016 20:36,1597207
Lucian,93448,1596516,01-01-2016 22:41,1596354
Lucian,93448,1593239,29-12-2015 21:54,1593163
Lucian,93448,1593157,29-12-2015 20:45,1592939
Lucian,93448,1592971,29-12-2015 17:48,1592613
Lucian,93448,1591162,28-12-2015 03:26,1590879
Lucian,93448,1590848,27-12-2015 18:22,1590218
Lucian,93448,1590690,27-12-2015 16:20,1590159
Lucian,93448,1590484,27-12-2015 12:44,1589750
Lucian,93448,1589130,26-12-2015 02:10,1589113
Lucian,93448,1589072,25-12-2015 23:51,1588996
Lucian,93448,1587361,24-12-2015 01:57,1587243
Lucian,93448,1587314,24-12-2015 00:36,1587102
Lucian,93448,1587152,23-12-2015 20:48,1586462
Lucian,93448,1580993,18-12-2015 12:24,1580599
Lucian,93448,1576814,15-12-2015 14:25,1576249
Lucian,93448,1576776,15-12-2015 14:02,1576246
Lucian,93448,1573231,13-12-2015 06:46,1572745
Lucian,93448,1569186,10-12-2015 12:52,1569088
Lucian,93448,1569144,10-12-2015 11:58,1568844
Lucian,93448,1569052,10-12-2015 09:57,1568198
Lucian,93448,1568056,09-12-2015 19:36,1567641
Lucian,93448,1567526,09-12-2015 13:24,1567441
Lucian,93448,1562589,06-12-2015 15:15,1562488
Lucian,93448,1558114,03-12-2015 13:30,1557739
Lucian,93448,1557504,03-12-2015 02:00,1557312
Lucian,93448,1557475,03-12-2015 01:36,1557165
Lucian,93448,1555956,02-12-2015 04:26,1555481
Lucian,93448,1555839,02-12-2015 02:24,1555207
Lucian,93448,1555103,01-12-2015 17:22,1554960
Lucian,93448,1554827,01-12-2015 13:54,788096
Lucian,93448,1554785,01-12-2015 13:17,1554654
Lucian,93448,1554451,01-12-2015 07:21,1553908
Lucian,93448,1554405,01-12-2015 06:37,1553847
Lucian,93448,1553969,30-11-2015 23:30,1553173
Lucian,93448,1552965,30-11-2015 10:55,1552958
Lucian,93448,1552661,30-11-2015 04:34,1552149
Lucian,93448,1550958,29-11-2015 05:27,1550952
Lucian,93448,1550950,29-11-2015 05:20,1550934
Lucian,93448,1550760,29-11-2015 01:28,1550405
Lucian,93448,1550445,28-11-2015 21:24,1549841
Lucian,93448,1549287,27-11-2015 23:31,1549067
Lucian,93448,1549257,27-11-2015 22:57,1548824
Lucian,93448,1549195,27-11-2015 21:43,1548746
Lucian,93448,1549172,27-11-2015 21:13,1548668
Lucian,93448,1548520,27-11-2015 10:59,1548498
Lucian,93448,1548197,27-11-2015 04:52,1547738
Lucian,93448,1547871,26-11-2015 21:59,1547500
Lucian,93448,1546861,26-11-2015 04:05,1546784
Lucian,93448,1546837,26-11-2015 03:36,1546719
Lucian,93448,1546790,26-11-2015 02:38,1546539
Lucian,93448,1546361,25-11-2015 20:01,1545734
Lucian,93448,1544725,24-11-2015 18:13,1544524
Lucian,93448,1543040,23-11-2015 17:03,1542797
Lucian,93448,1542195,23-11-2015 02:57,1541859
Lucian,93448,1541943,22-11-2015 23:26,1541561
Lucian,93448,1541597,22-11-2015 19:26,1541116
Lucian,93448,1540088,21-11-2015 19:28,1539569
Lucian,93448,1538908,20-11-2015 20:36,1538682
Lucian,93448,1538026,20-11-2015 05:04,1537945
Lucian,93448,1537526,19-11-2015 21:12,1537202
Lucian,93448,1536508,19-11-2015 07:37,1536493
Lucian,93448,1536499,19-11-2015 07:26,1536393
Lucian,93448,1535797,18-11-2015 20:53,1535774
Lucian,93448,1534439,18-11-2015 01:26,1534246
Lucian,93448,1534075,17-11-2015 20:34,1533979
Lucian,93448,1533836,17-11-2015 17:51,1533596
Lucian,93448,1533539,17-11-2015 14:30,1533353
Lucian,93448,1524824,11-11-2015 21:53,1524817
Lucian,93448,1524813,11-11-2015 21:46,1524627
Lucian,93448,1524112,11-11-2015 13:50,1523877
Lucian,93448,1519270,08-11-2015 17:06,1518637
Lucian,93448,1518710,08-11-2015 10:27,1518065
Lucian,93448,1516614,06-11-2015 21:19,1516295
Lucian,93448,1516383,06-11-2015 18:06,1515534
Lucian,93448,1516057,06-11-2015 14:04,1515453
Lucian,93448,1515933,06-11-2015 11:56,1515337
Lucian,93448,1515580,06-11-2015 05:05,1514740
Lucian,93448,1515187,05-11-2015 22:29,1514213
Lucian,93448,1512136,04-11-2015 01:53,1512009
Lucian,93448,1510830,03-11-2015 08:23,1510261
Lucian,93448,1510825,03-11-2015 08:07,1510254
Lucian,93448,1509365,02-11-2015 13:34,1509235
Lucian,93448,1509019,02-11-2015 07:18,1508814
Lucian,93448,1508963,02-11-2015 06:11,1508333
Lucian,93448,1508064,01-11-2015 17:52,1507838
Lucian,93448,1507451,01-11-2015 07:03,1507109
Lucian,93448,1506798,31-10-2015 19:46,1506645
Lucian,93448,1505418,30-10-2015 18:27,1505372
Lucian,93448,1505146,30-10-2015 15:27,1505030
Lucian,93448,1504729,30-10-2015 08:16,1504609
Lucian,93448,1504652,30-10-2015 05:52,1504408
Lucian,93448,1502410,28-10-2015 21:19,1502123
Lucian,93448,1502394,28-10-2015 21:05,1502080
Lucian,93448,1501402,28-10-2015 06:55,1501162
Lucian,93448,1499764,27-10-2015 08:03,1499269
Lucian,93448,1495009,24-10-2015 08:09,1494148
Lucian,93448,1494983,24-10-2015 07:38,1494128
Lucian,93448,1494689,24-10-2015 00:36,1493650
Lucian,93448,1491401,21-10-2015 21:11,1490535
Lucian,93448,1491336,21-10-2015 20:31,1490505
Lucian,93448,1489916,20-10-2015 23:57,1489612
Lucian,93448,1488941,20-10-2015 10:28,1488921
Lucian,93448,1488574,20-10-2015 03:32,1488056
Lucian,93448,1487671,19-10-2015 16:08,1485968
Lucian,93448,1484988,17-10-2015 21:37,1484700
Lucian,93448,1484795,17-10-2015 18:47,1484265
Lucian,93448,1484027,17-10-2015 04:03,1483351
Lucian,93448,1483998,17-10-2015 03:18,1483195
Lucian,93448,1483702,16-10-2015 20:55,1482436
Lucian,93448,1483657,16-10-2015 20:16,1482147
Lucian,93448,1483610,16-10-2015 19:30,1482129
Lucian,93448,1483256,16-10-2015 15:09,1481892
Lucian,93448,1482273,15-10-2015 22:35,1481529
Lucian,93448,1480821,15-10-2015 02:28,1480149
Lucian,93448,1480058,14-10-2015 17:03,1479309
Lucian,93448,1479185,14-10-2015 03:09,1478770
Lucian,93448,1478238,13-10-2015 14:30,1477949
Lucian,93448,1478024,13-10-2015 11:34,1477541
Lucian,93448,1475888,12-10-2015 04:34,1475545
Lucian,93448,1475810,12-10-2015 03:11,1475468
Lucian,93448,1475776,12-10-2015 02:40,1475408
Lucian,93448,1475597,11-10-2015 23:53,1475087
Lucian,93448,1475460,11-10-2015 22:07,1474623
Lucian,93448,1475161,11-10-2015 18:41,1474600
Lucian,93448,1475046,11-10-2015 17:20,1474566
Lucian,93448,1474212,11-10-2015 03:46,1473970
Lucian,93448,1473774,10-10-2015 20:25,1473244
Lucian,93448,1472126,09-10-2015 16:15,1471667
Lucian,93448,1471936,09-10-2015 13:45,1471350
Lucian,93448,1470809,08-10-2015 18:47,1470446
Lucian,93448,1470602,08-10-2015 16:31,1470412
Lucian,93448,1470146,08-10-2015 09:59,1470036
Lucian,93448,1467164,06-10-2015 14:11,1466622
Lucian,93448,1464881,05-10-2015 02:54,1464809
Lucian,93448,1464775,05-10-2015 00:55,1464071
Lucian,93448,1463018,03-10-2015 21:22,1432726
Lucian,93448,1462384,03-10-2015 13:25,1462201
Lucian,93448,1462238,03-10-2015 10:59,1461970
Lucian,93448,1458930,01-10-2015 01:40,1458698
Lucian,93448,1457958,30-09-2015 11:55,1457813
Lucian,93448,1457897,30-09-2015 10:48,1457728
Lucian,93448,1457282,30-09-2015 00:40,1457148
Lucian,93448,1456661,29-09-2015 16:31,1456589
Lucian,93448,1455719,28-09-2015 23:18,1455014
Lucian,93448,1455705,28-09-2015 23:03,1454960
Lucian,93448,1453630,27-09-2015 14:37,1453510
Lucian,93448,1453358,27-09-2015 10:39,1453067
Lucian,93448,1452714,26-09-2015 21:15,1452661
Lucian,93448,1452049,26-09-2015 10:36,1451901
Lucian,93448,1451488,25-09-2015 20:46,1451346
Lucian,93448,1450751,25-09-2015 09:06,1450424
Lucian,93448,1449316,24-09-2015 08:00,1448355
Lucian,93448,1446174,22-09-2015 08:03,1446112
Lucian,93448,1441531,18-09-2015 21:46,1441383
Lucian,93448,1441269,18-09-2015 16:47,1441123
Lucian,93448,1440714,18-09-2015 07:13,1440374
Lucian,93448,1438407,16-09-2015 18:11,1438397
Lucian,93448,1437467,16-09-2015 03:58,1437036
Lucian,93448,1435794,15-09-2015 01:29,1433899
Lucian,93448,1433396,13-09-2015 11:14,1433309
Lucian,93448,1433268,13-09-2015 08:53,1432760
Lucian,93448,1427362,09-09-2015 00:08,1427150
Lucian,93448,1426075,08-09-2015 01:13,1425999
Lucian,93448,1425264,07-09-2015 11:58,1425207
Lucian,93448,1424690,06-09-2015 22:27,1424201
Lucian,93448,1420453,04-09-2015 00:03,1420419
Lucian,93448,1412914,28-08-2015 18:02,1412790
Lucian,93448,1411856,27-08-2015 19:43,1411312
Lucian,93448,1410948,27-08-2015 01:15,1410439
Lucian,93448,1410735,26-08-2015 20:02,1409828
Lucian,93448,1410638,26-08-2015 18:42,1409682
Lucian,93448,1408567,25-08-2015 00:35,1408329
Lucian,93448,1408558,25-08-2015 00:16,1408305
Lucian,93448,1406153,22-08-2015 18:14,1405996
Lucian,93448,1406091,22-08-2015 17:11,1405834
Lucian,93448,1405319,21-08-2015 20:38,1405106
Lucian,93448,1404912,21-08-2015 13:22,1404704
Lucian,93448,1402364,19-08-2015 05:30,1402247
Lucian,93448,1402331,19-08-2015 04:35,1402063
Lucian,93448,1401811,18-08-2015 18:16,1401715
Lucian,93448,1401197,18-08-2015 08:18,1400879
Lucian,93448,1400446,17-08-2015 16:45,1400405
Lucian,93448,1400347,17-08-2015 15:08,1400277
Lucian,93448,1400149,17-08-2015 10:52,1400139
Lucian,93448,1399983,17-08-2015 04:56,1399743
Lucian,93448,1397861,15-08-2015 07:00,1397624
Lucian,93448,1397158,14-08-2015 14:30,1397132
Lucian,93448,1397073,14-08-2015 13:23,1397067
Lucian,93448,1397064,14-08-2015 13:13,1396955
Lucian,93448,1396667,14-08-2015 04:45,1396636
Lucian,93448,1394486,12-08-2015 14:16,1394443
Lucian,93448,1392724,11-08-2015 03:36,774434
Lucian,93448,1391412,10-08-2015 00:12,1391097
Lucian,93448,1391220,09-08-2015 20:42,1390650
Lucian,93448,1389941,08-08-2015 16:11,1389936
Lucian,93448,1387936,07-08-2015 15:05,1387765
Lucian,93448,1387450,07-08-2015 05:04,1387300
Lucian,93448,1387269,06-08-2015 23:37,1386806
Lucian,93448,1382273,02-08-2015 19:10,1382129
Lucian,93448,1381028,01-08-2015 10:20,1381010
Lucian,93448,1377199,28-07-2015 20:14,1377145
Lucian,93448,1376528,28-07-2015 08:01,1376520
Lucian,93448,1376515,28-07-2015 07:36,1376507
Lucian,93448,1376251,28-07-2015 00:42,1376214
Lucian,93448,1375818,27-07-2015 16:57,1375693
Lucian,93448,1374911,26-07-2015 21:06,1374834
Lucian,93448,1374799,26-07-2015 18:52,1374738
Lucian,93448,1371870,23-07-2015 21:56,1371589
Lucian,93448,1371855,23-07-2015 21:43,1371546
Lucian,93448,1371475,23-07-2015 15:53,1371087
